initial_temp,ambient_temp,mass,specific_heat,heat_transfer_coeff,surface_area,heat_generation,sim_duration,final_temp,max_temp,min_temp,temp_change,avg_temp,avg_cooling_rate,time_constant,equilibrium_temp
578.723064763511,283.5233595261945,2.6958719514446154,855.1738112106767,83.79728901540781,0.0894613934694881,10.05851051284338,3590.058789788892,284.86760042866365,578.723064763511,284.86760042866365,-293.8554643348474,310.2819061441636,-0.08185254937068234,309.3637834888224,284.86509853678865
403.17071527679434,290.0818840241972,0.3533745025931134,552.4394600095378,66.53568331639607,0.23669165843282575,26.691769609120904,2764.401016407351,291.7767672968076,403.17071527679434,291.7767671326802,-111.39394797998676,292.3949403717728,-0.040295871445147874,11.079763592815034,291.77676729682025
481.64122573499924,285.72030497743776,0.776730781395351,781.8759743863802,14.79537471336654,0.43273274391334954,9.624057081980677,543.861611156519,287.85252468935715,481.64122573499924,287.85252468935715,-193.78870104564209,321.1502210447043,-0.35631987452387265,94.82156346817064,287.2234900797901
534.0569968919723,310.9335335494733,1.0487690771285187,533.8338733323569,60.78905498692184,0.4538350820446182,39.60315934247331,1938.8869641644799,312.3690440603743,534.0569968919723,312.369043920337,-221.687952831598,314.9135040159528,-0.1143377396047064,19.427725091828457,312.369044060404
448.9693105168971,294.446755493115,1.8191489068485402,616.3745121842896,10.54805863480552,0.4332370917897855,33.44017826671427,660.7014541979337,311.7296912382333,448.9693105168971,311.7296912382333,-137.23961927866384,352.786736129766,-0.20771805239216176,218.4684167187556,301.7643849918184
364.8056487904397,313.0411269429576,3.3903463681876085,258.69927174821413,10.88867605266772,0.3687113202651506,6.693408889110673,362.04108829541053,324.2602935503168,364.8056487904397,324.2602935503168,-40.54535524012289,339.1849497636005,-0.11199103237431317,156.7151805046266,314.70831967030506
560.9695418738429,306.37974680273516,3.38449811406535,201.69321837354536,99.8860213130923,0.03083695835953978,9.414229643519208,641.4839966261391,323.35236695838574,560.9695418738429,323.35236695838574,-237.61717491545716,391.62972222740285,-0.3704179311801943,201.82963420902573,309.43613517705995
370.21723556211066,283.995049847854,0.5168549435000682,766.7216952643225,40.59640987428081,0.19681815089755098,49.71685678936183,2024.8570936700535,290.2173490011689,370.21723556211066,290.21734886683953,-79.99988656094177,292.2540357223762,-0.03950890500422525,48.693958164410105,290.21734901144595
595.1783884432795,307.4030076628275,3.936578188492208,784.1113613703712,73.6247723643903,0.4212425807851434,29.392983020146808,1099.2763353096202,308.35532355984105,595.1783884432795,308.35532355984105,-286.8230648834384,334.5552405485447,-0.26091989399794757,99.13313645076734,308.3507437853741
434.2584420219642,283.5761582978706,2.3739281862141595,772.736947359071,24.525598747852246,0.14964654209262018,11.199108160801151,3376.593630251449,286.7994314611063,434.2584420219642,286.7994314611063,-147.4590105608579,308.55959862238547,-0.043670937846872884,500.73733194109667,286.6275441930696
383.2926428462793,297.64812731646697,0.7015600603643645,404.02846128658064,85.9774284970335,0.19019546921788089,8.619844642133065,458.5594966447712,298.1752537098755,383.2926428462793,298.1752536118387,-85.1173891364038,301.47216021704764,-0.1856190739897402,17.460181234971248,298.17525377993
452.9064539891482,315.7429647165451,0.43490553797465814,676.0927565577734,16.07187979620275,0.09942231941633908,4.938166881850121,1572.479109447938,318.8594360420492,452.9064539891482,318.8594360420492,-134.047017947099,334.6228644113962,-0.08524565899903107,182.77312294184452,318.8333682832569
493.795857809144,300.95578887680585,1.43737386160092,396.9838964353705,21.231113541801694,0.32238179122572413,37.4344832663038,1949.8506933572821,306.42504869702077,493.795857809144,306.42504869702077,-187.37080911212325,314.6091042763857,-0.09609495216759667,82.0578448106271,306.42504882910265
573.5197573818782,316.43337873109056,3.499204871596545,269.1924706233656,55.43402844395179,0.3391145317319134,49.99723022954179,1185.101769192887,319.09302010064283,573.5197573818782,319.09302010064283,-254.42673728123538,330.0855699312855,-0.21468766978089368,49.87402235080287,319.0930202553566
431.2366545168432,312.93635424735555,1.9390644988186825,392.9244586802175,49.23979084578956,0.06811025951267399,2.6562497528882694,350.8069940410494,338.8150568828116,431.2366545168432,338.8150568828116,-92.42159763403163,373.6032089446233,-0.26345426175630066,156.07044624671937,313.7283815858506
383.7391312344968,294.7927400636161,0.5447399501315885,813.0254286969175,21.570732898084437,0.19140895009927691,41.74753729400362,3304.8574059498533,304.9039637586787,383.7391312344968,304.9039636268861,-78.83516747581814,307.53727553580586,-0.02385433251488804,105.96737173386303,304.9039637701786
353.3690617628206,286.59593312388387,1.7031160530864362,237.06362669347442,78.63214002244328,0.43510593899491795,37.05782125242011,3586.184607870496,287.6790735753507,353.3690617628206,287.6790734494004,-65.68998818746991,287.9671205412494,-0.01831751439769776,14.373485402286558,287.679073575354
579.7551073298533,301.92791896478906,0.25788056005022053,549.5502617068031,62.97099534631508,0.1935283966568355,26.473196598202613,2461.8396510395255,304.1002255977074,579.7551073298533,304.10022545686223,-275.65488173214595,305.69481605145415,-0.1119710951181362,9.867092789737578,304.1002255977163
528.5356069639694,312.66148802537623,4.366013061469108,238.752305710134,45.53968598483742,0.2989608146365778,4.476106136298813,840.864211635174,312.99392494669286,528.5356069639694,312.99392494669286,-215.54168201727651,332.7934348291407,-0.2563335185809925,75.82943792301168,312.99026097346433
555.4418575148678,313.1852995275954,1.8965046769958513,731.0707531049113,31.468950912425942,0.2818605570439993,21.135156176271437,931.0210429394277,316.1893717195783,555.4418575148678,316.1893717195783,-239.25248579528954,355.8979889139256,-0.25697860172947273,154.8592115510471,315.56810665499546
539.7709129951154,312.380763582868,1.5193910300954772,214.325195647119,21.449386753566507,0.34325696926642274,20.609780408602646,401.4941631427273,315.20564455786314,539.7709129951154,315.20564455786314,-224.56526843725226,340.0942341272559,-0.5593238683208989,44.25286367304609,315.17999704347216
466.8417705926831,283.5084737754327,2.81099902350468,695.458316784812,75.13899417776224,0.26989394406117867,43.14339485813492,719.8050957184815,285.73949876654166,466.8417705926831,285.73949876654166,-181.10227182614142,310.0230977096432,-0.2515990410506502,96.6471771806378,285.6359063203248
404.2262260629425,308.37097137486916,1.500985983227765,888.8448421241095,17.05194624664641,0.446560354278275,0.5599557911957452,2150.0383657041893,308.4449556994932,404.2262260629425,308.4449556994932,-95.78127036344927,316.3302499775061,-0.044548633127334265,176.65645890555464,308.44450731040456
390.8043439738426,294.0481954064407,3.530264467392196,876.7226316523125,93.76894278994097,0.27522295064720564,40.36919171499879,3496.733628783512,295.6124461876482,390.8043439738426,295.6124460803832,-95.19189778619443,298.96688510267427,-0.02722309100201922,119.12719777418778,295.612446213802
536.6087623471319,291.61710277943865,4.478316672750392,604.2341577571408,89.57242727794939,0.24566937386532653,15.775392339221227,1565.91743921701,292.3347166115417,536.6087623471319,292.3347166115417,-244.27404573559022,311.72335644101827,-0.15599420481435605,122.38633292477634,292.3339965507219
472.2671909410775,316.91521065646,2.0594261925270896,754.3386036916625,20.137502987921152,0.11319778889110876,24.761283929192906,1693.1038407968877,339.82507335287556,472.2671909410775,339.82507335287556,-132.44211758820194,381.13808147036923,-0.07822445050143283,590.3808983941051,327.77770587853354
588.916590560418,308.80406533810554,3.7663635924793546,439.2106255413629,62.060401758311656,0.09988435220979888,46.44211941756875,3234.8568468612,316.2975859901741,588.916590560418,316.2975859901741,-272.6190045702438,339.014572725076,-0.08427544632609248,265.7898411248682,316.2961036702112
480.2659681341561,285.54248383851206,2.009121732868391,580.289220003926,71.73246565880098,0.37974661070651494,19.31098492530453,975.163031742999,286.2513997248819,480.2659681341561,286.2513997248819,-194.0145684092742,294.9451259360419,-0.19895603308761,42.993159716124204,286.2513998074665
385.4059101316298,296.600534738203,3.688182974843582,405.8341637379973,12.11374453516438,0.26643398582880057,12.56814630580044,3181.848397258694,300.58357617673295,385.4059101316298,300.58357617673295,-84.82233395489686,312.9180646243063,-0.026658194660680604,465.4808276550795,300.49459972630456
393.6029355000077,284.45255614539576,3.9758397168391464,685.4819774267107,59.451587046436345,0.25284879728245463,21.227072595910073,2706.35420799018,285.8646927932587,393.6029355000077,285.8646927932587,-107.73824270674896,293.1759816878284,-0.03980936508187471,178.97733239213616,285.8646571451517
370.4245181521394,290.3632623241794,4.525771659226385,509.32258811230275,43.00028170750543,0.49411979598796774,2.1358045781067982,2662.4773861080002,290.4637834700588,370.4245181521394,290.4637834476542,-79.96073468208061,293.79604665499284,-0.030032455899641246,106.71252048529058,290.46378359232284
403.97339511703217,289.200035810781,2.5271381447930783,294.74491248910886,55.531408130936505,0.28571596846754616,21.998550024839776,1163.6274686745344,290.58653884551285,403.97339511703217,290.58653881748796,-113.38685627151932,295.26629149113666,-0.09744257446988264,46.63837549797733,290.586538948536
478.71424453120835,293.8889292823723,2.8479287992866564,462.5625532410084,47.11765444126389,0.21387209945830513,32.44972850829357,162.47713097376902,349.5114159466359,478.71424453120835,349.5114159466359,-129.20282858457244,401.0893142449773,-0.7952062410889781,78.14531349439793,297.1090582978624
586.848518705588,292.4879407275656,3.715031091178926,599.805413809954,61.804562965685435,0.4164435228924474,23.353610228491387,2315.7867362671705,293.3952959180914,586.848518705588,293.3952958844422,-293.45322278749666,304.6401840085475,-0.1267185869025727,88.17624847510268,293.39529601860903
421.57546980400537,281.5664807912538,2.3538032586322197,332.1587525224967,33.678132250465964,0.12998525715985446,32.66274059358356,833.0297580701996,290.27708330454766,421.57546980400537,290.27708330454766,-131.2983864994577,317.255041755944,-0.15761548159290745,175.28682284042276,289.027712479117
598.5372172250595,299.1137914803024,0.24830035664951774,449.7648709563918,21.12427791862481,0.47885859717484575,1.4009897607550659,3434.995135634841,299.2522902130631,598.5372172250595,299.25229007780126,-299.28492701199644,300.54245899297496,-0.08712819529413508,13.767515573686739,299.2522902130671
497.48637492125215,319.4953476412029,4.1765924822972575,524.1810980020432,77.79759006291543,0.32369430171602087,25.795413949708788,611.5902923697637,320.67551752162535,497.48637492125215,320.67551752162535,-176.8108573996268,345.7803154679767,-0.289100169844959,87.01986123898442,320.51968096932364
571.2549932051114,310.9016575743017,1.9777580033531272,465.55451416052455,47.030620750753926,0.08016816052394081,10.502698777322095,2512.1532470808984,313.6960318003086,571.2549932051114,313.6960318003086,-257.5589614048028,338.93317768086126,-0.1025251790288209,241.65001174325278,313.68725453658897
451.85549569604814,280.0920089622164,0.46431875753929797,226.64158391321314,73.4808982959576,0.3066983653944688,21.17979828046296,1247.7614426976315,281.0318099589682,451.85549569604814,281.0318098359611,-170.82368573707993,281.855801904289,-0.13690412276866243,5.001047866523574,281.0318099589723
362.7201956184506,296.3146362156051,4.195037429825672,248.7867067773674,37.639349194700266,0.33337756116421685,16.718268544129085,122.26218942608708,312.60945465324534,362.7201956184506,312.60945465324534,-50.11074096520525,331.74855475881265,-0.4098629445491766,55.37325613285707,297.6469693423298
364.64780422264283,303.47129485893214,2.953817299382796,553.278071362078,36.156574315743654,0.06716289197814236,41.826293366245494,1563.701401246557,324.99950927979074,364.64780422264283,324.99950927979074,-39.64829494285209,337.77341511876836,-0.02535541306751092,567.1942958429396,320.6952432231913
576.1068855167194,312.6173691239827,4.222360189312559,653.1464360624592,77.89801885963051,0.35035347399484706,2.9106283889007023,2900.676028882057,312.72401737278983,576.1068855167194,312.72401724446803,-263.3828681439296,322.1468963231193,-0.09080051185359,98.82062623445884,312.72401741982077
551.392145451205,285.1749595007624,4.699332779061193,782.7410825287752,92.5200129595942,0.4525362305710718,33.65394714013524,1700.7771394448519,285.97875865751485,551.392145451205,285.97875865751485,-265.41338679369017,299.9285694307343,-0.15605418290154305,88.61764654422075,285.97875758778855
484.36993122131486,312.08800518356946,1.1813591916104536,467.5138323463584,95.29805654358084,0.09899265092145405,15.696397042646353,1494.2593440329204,313.7518504899187,484.36993122131486,313.7518504644739,-170.61808073139616,320.59535481428713,-0.1141823749757574,59.890154069455726,313.7518506104635
567.9861080207733,297.2287755425547,4.782762762801542,852.2789038883659,66.9101801298688,0.033837367179471084,40.949265857822,3214.7518060771968,357.6888543120724,567.9861080207733,357.6888543120724,-210.29725370870085,433.1513307407073,-0.06541632648316831,1346.4591732868419,315.3153931616631
488.53586299410637,301.10510953707234,2.240547296794603,486.57941171443844,19.903631107192837,0.06768436491626627,14.952078540954952,2091.9760557670543,325.4980484744712,488.53586299410637,325.4980484744712,-163.03781451963516,375.3370778283431,-0.07793483776746905,708.5049166826296,312.20403404614024
396.8069737771614,302.26756153960315,4.516430441259087,499.1062155441612,46.38315503895945,0.04527276012587984,3.9994636177512164,2197.419935888548,316.1330925414196,396.8069737771614,316.1330925414196,-80.67388123574176,343.6084075833439,-0.0367130014241545,858.7111973913164,304.1721646584031
434.61872792425817,283.07344994782966,0.922387056347405,404.51458699661487,96.01103236474506,0.3284547951331259,18.908046513455915,591.034261308285,283.6730337779778,434.61872792425817,283.6730336528402,-150.94569414628035,286.84220525095253,-0.25539246034934465,11.844373974113926,283.6730337833173
393.9646010278578,298.26207017546983,4.630576393692375,479.9439655014477,43.1182436335845,0.4750352793814754,46.22653365329048,2679.0666176727013,300.51892892433716,393.9646010278578,300.51892890398983,-93.44567210352062,304.39012679070214,-0.03487993597736537,107.37741954600006,300.51892904629744
395.95476833694227,300.4037158551138,3.985481219464026,358.03700340053945,95.03225436362013,0.24730735221651123,25.920677741349262,1074.2337534854887,301.5066232810392,395.95476833694227,301.5066232810392,-94.44814505590307,306.92915601351774,-0.0879214088641825,60.27764548615969,301.50662133168123
542.7289711663608,318.8302533018378,2.7222664169146635,732.9536879096651,95.85333084023725,0.38037324938860106,35.01185484904802,1412.074295974706,319.7905333227341,542.7289711663608,319.79053329232977,-222.93843784362667,328.6381855504018,-0.15788010480690748,53.76635595895674,319.7905334345109
515.6583479037669,319.69841890258954,1.1616415632318433,205.70886478869897,78.0091556116842,0.058079529343217605,20.557399224155944,2709.673038150522,324.2357398904721,515.6583479037669,324.2357397400273,-191.4226080132948,328.1489088004988,-0.07064417194184787,54.30206489279604,324.2357398961648
530.5226119390322,303.1365150423785,4.206933655935715,651.2615864430859,59.102612388939505,0.19184695153470274,31.844751014205197,1198.4691241262765,307.52023208103174,530.5226119390322,307.52023208103174,-223.0023798580005,351.04327126014834,-0.18607269504800686,237.77243143988252,305.94502700123206
590.0206655818621,306.9347667103854,3.142030217746059,875.2628010550732,74.90179771408204,0.4202927125497597,34.3036269770748,3237.3333460579706,308.0244390702688,590.0206655818621,308.0244389389023,-281.9962265115933,315.9042847442301,-0.08710756550757243,84.339345688885,308.024439082921
408.9231162318948,296.6960609123377,1.3739641591641647,663.2053845253795,99.26821182075861,0.1561562839623307,15.150909702622876,1703.9039337078104,297.67345348209915,408.9231162318948,297.67345336027336,-111.24966274979568,301.61612555971664,-0.06529104167727864,58.04883140888332,297.6734535100022
413.8806235315931,292.0095426974726,4.574173693427376,569.7955128372971,15.83349493376281,0.42932290744048457,21.606659928086906,2845.5760715880097,295.2590745274136,413.8806235315931,295.2590745274136,-118.62154900417949,311.2583852480948,-0.04168630393984907,382.07133626532396,295.1880761555101
474.06689662425157,287.3023964520189,2.0229897913681847,557.2421283133624,62.57286756391297,0.3114126338496913,10.285588587725604,1618.5425126190698,287.830241951536,474.06689662425157,287.8302418631058,-186.2366546727156,294.66156589624273,-0.11506441951367333,58.3842990523913,287.83024200037096
441.06250411551616,295.9061402855475,0.19739303810316533,272.0713371278,63.82615240288472,0.4972825986278006,34.85072299152525,2306.2539939650746,297.0041593103828,441.06250411551616,297.00415919116506,-144.05834480513334,297.31234654428766,-0.06246421477517232,4.621751490911973,297.0041593103828
405.75552075523154,298.38353695991225,4.711910957462256,394.5406265093817,90.6372311375369,0.017967980405442067,49.003764916639,1462.468055859214,349.93596525747034,405.75552075523154,349.93596525747034,-55.8195554977612,372.05479820636106,-0.03816805110657045,694.5990565904483,328.47363152444905
460.7407573181997,308.62509190634773,0.9180613774856623,895.0235023962198,58.230845965276586,0.3862919371928257,30.311313965862418,1341.956283819883,309.972614376077,460.7407573181997,309.9726142429943,-150.76814294212272,314.2210363666291,-0.11234951895225728,37.65007609915504,309.9726143894363
563.0651421328809,316.08796513631574,0.6877600778218659,530.2358253946911,58.99591971152935,0.26841022797421066,14.949774993753016,2493.698212128908,317.03205561860204,563.0651421328809,317.0320554690729,-246.0330865142788,319.5545731559844,-0.09866193323539205,24.98695603335579,317.0320556186119
353.5806781501589,317.8388157084348,2.1217333577679884,879.7730555830315,16.621196783158695,0.2756473591101365,18.507360943518403,3563.36796876113,321.88336612564706,353.5806781501589,321.88336612564706,-31.69731202451186,325.5270321308902,-0.008895323834751763,407.03802448774434,321.8783227330645
574.786663832214,297.5880422539552,0.7145074307706726,637.9221419525766,42.118891620178275,0.09366115400672492,40.340620315903024,1925.2797669670256,307.8140659666599,574.786663832214,307.8140659666599,-266.9725978655541,324.0722476841812,-0.13866691088024438,115.7482825831879,307.81405038262346
438.4145182653636,296.89129443409433,1.8649435851307166,285.40087964095324,92.46684560458394,0.15725806873419002,4.643158936098519,2666.9449533691345,297.21060594090306,438.4145182653636,297.2106058027337,-141.20391232446053,299.2893730401291,-0.052945941814838936,37.41205345407603,297.21060594120036
531.7506049906842,288.6119647595952,1.7875834570819749,208.12534163495474,18.49804661777287,0.26908402628491546,49.09328165433435,3120.806560240275,298.4749475709462,531.7506049906842,298.4749474375229,-233.27565741973802,304.2873200458704,-0.07474851546126518,75.04945635848357,298.47494757944526
455.2332083327881,318.15192083849246,2.545013422973101,290.6827040584499,73.71971867482958,0.35281507023112246,19.72898091142474,3171.80439917413,318.9104527493861,455.2332083327881,318.91045258931547,-136.322755583402,320.2718800138436,-0.042979559401234685,31.78160720615361,318.9104527494034
397.3120092196063,316.7383657345222,3.989205749711952,442.97210224085893,92.09266577389634,0.4854839553483942,42.05454675927885,1120.1254211242908,317.6789831511471,397.3120092196063,317.6789830184437,-79.63302606845917,320.5636408195918,-0.07109295491975355,40.40532581209867,317.678983182982
436.3144205126455,316.6963702082335,0.8856981478758535,873.8904316959396,39.55706965414547,0.1909603662881515,1.492227921795829,474.6249271468705,318.0564247566089,436.3144205126455,318.0564247566089,-118.25799575603656,342.4938886144618,-0.24916094581657353,100.82212881276207,316.8939160129271
528.1791882666874,281.65754042422344,1.2329193253168074,487.851323123437,25.478353305434503,0.16019425263224957,33.45026491255325,893.0519249314942,290.40949722481497,528.1791882666874,290.40949722481497,-237.76969104187248,329.24994447012057,-0.2662439712675293,146.7540237362375,289.8531502657854
475.5463403892205,304.4838978412312,2.8499408098024763,541.4703744585324,53.87159378029492,0.2974945623921293,45.5673538936718,1178.7980630242153,307.327958237546,475.5463403892205,307.327958237546,-168.21838215167452,321.20917469570475,-0.14270330723152785,96.8551514709275,307.32714722301074
391.121816983925,284.0626811002853,3.774824370518051,526.9281578343696,39.285214745007636,0.1703096658488141,49.93769666942475,1843.928022263929,291.7281066695737,391.121816983925,291.7281066695737,-99.39371031435127,307.6193110626155,-0.05390324845343916,295.61972300824516,291.5264825641609
361.8862205393971,314.0993564879497,3.3716684072497602,808.9643276621977,96.37939796501632,0.140934670332895,14.846973577458671,903.5884083713408,315.71119282664876,361.8862205393971,315.71119282664876,-46.17502771274832,325.48060398026036,-0.05110183716939862,197.37702707911055,315.19239605309446
379.4482448646188,313.3879171372487,1.9698687836918274,792.6083732568516,84.3248422327709,0.22719952516635566,44.35686177181296,2194.6156349587077,315.7031668870922,379.4482448646188,315.7031667916687,-63.74507797752659,318.12987589565057,-0.029046124051114747,83.56251916676442,315.7031669391403
420.37295816104677,301.42041991973974,4.532867838611048,378.89807108589747,16.325844791934976,0.3728636041654236,44.836982572829235,2391.718383838974,308.8092972783775,420.37295816104677,308.8092972783775,-111.56366088266924,322.03247545118165,-0.0466458181851649,282.7883459849689,308.78606386493243
514.1893792867429,302.38080546397794,2.213452034047472,215.94022298717562,9.338580104504787,0.14214945961429337,31.947571535507656,143.32887559745194,452.5380540795773,514.1893792867429,452.5380540795773,-61.6513252071656,481.3280751967267,-0.4301389022287259,83.87180696283761,326.447241987598
540.3221104896008,315.0739818395377,4.181467867301973,888.003256239853,32.55771179661458,0.30199541640799854,31.39058390125943,686.4692563643282,354.326668873131,540.3221104896008,354.326668873131,-185.99544161646986,420.64247734454096,-0.27094504217353754,284.76780775033257,318.26658668389524
553.9723426331095,293.13519402853484,1.6619159693471786,433.40155156469854,22.42393143863722,0.20356952951012056,4.599762930354406,85.29907211392802,445.4684731542387,553.9723426331095,445.4684731542387,-108.5038694788708,494.8657741455396,-1.272040442995086,48.37602687022371,294.14284683574886
418.84522022839326,304.0334902605558,2.560912606798137,478.0011559207466,29.200844969043352,0.01642519712795317,28.727277128485063,3548.30387743166,377.60280968142666,418.84522022839326,377.60280968142666,-41.242410546966596,393.6022512495979,-0.011623133748290678,1642.6015945625522,363.9281986709658
478.25383761659555,296.14553855685443,2.825315519205481,370.5771206175201,81.87407471538705,0.212602636710163,6.63918221523873,1559.4943476279861,296.52695500812774,478.25383761659555,296.52695497890426,-181.7268826084678,303.7053957397092,-0.11652936279305987,59.379544298460395,296.5269551098203
396.6705910914091,303.3168756642768,4.857753809626511,500.757464941215,80.52319175595734,0.294988083559997,20.963740833957456,2142.55335702568,304.1994338237036,396.6705910914091,304.1994338237036,-92.47115726770551,308.7036078279909,-0.04315932528096997,103.04865845414092,304.19943381190706
468.56535490338564,282.3873138731548,2.050738904660123,471.1843186163801,97.89802749753407,0.1489738592625795,39.11534522865352,3415.3077784649954,285.0693409421624,468.56535490338564,285.06934081158363,-183.49601396122324,288.8085809940144,-0.0537275191179681,68.44304165260512,285.0693409471456
522.8731768246045,297.32032902096284,1.6679803627368068,513.5883941386717,53.45065696471659,0.3823956037771036,15.943654501224074,131.16355021287052,307.93200278588483,522.8731768246045,307.93200278588483,-214.94117403871962,366.880429371119,-1.638726412100641,38.90221529359687,298.10037811424934
437.0299049249681,314.41855198347554,3.1349532190536826,440.60876896594937,79.85520062884466,0.38189568903359905,30.685262240339867,694.8507814948224,315.42477305893556,437.0299049249681,315.42477305893556,-121.60513186603254,323.4578974990742,-0.17500898769146545,45.95205569003836,315.42474634216876
411.04093870578936,312.5192735782434,3.4780810025040405,305.5381036222192,81.29698059269914,0.1167444360692519,19.46946149333823,3070.580465426083,314.57064037189843,411.04093870578936,314.57064027487934,-96.47029833389092,318.1787298214629,-0.031417609608385376,110.76242159853605,314.57064042258094
